date_start,data_end,name,ticker,retorno,ret
1/1/2008,1/31/2008,TELEFÔNICA BR PN ,VIVT4<XBSP>,9.180648663,0.091806487
1/1/2008,1/31/2008,LOJAS RENNER ON ,LREN3<XBSP>,-23.33333333,-0.233333333
1/1/2008,1/31/2008,BANCO DO BRASIL ON ,BBAS3<XBSP>,-3.782894737,-0.037828947
1/1/2008,1/31/2008,MULTIPLUS ON ,MPLU3<XBSP>,,
1/1/2008,1/31/2008,PDG REALTY ON ,PDGR3<XBSP>,-12.4,-0.124
1/1/2008,1/31/2008,BRF ON ,BRFS3<XBSP>,-10.5232882,-0.105232882
1/1/2008,1/31/2008,DASA ON ,DASA3<XBSP>,-17.88617886,-0.178861789
1/1/2008,1/31/2008,AMBEV PN ,AMBV4<XBSP>,-4.003109211,-0.040031092
1/1/2008,1/31/2008,IOCHPE MAXION ON ,MYPK3<XBSP>,-2.325581395,-0.023255814
1/1/2008,1/31/2008,COSAN ON ,CSAN3<XBSP>,32.16346154,0.321634615
1/1/2008,1/31/2008,BM&FBOVESPA ON ,B3SA3<XBSP>,,
1/1/2008,1/31/2008,PETROBRAS ON ,PETR3<XBSP>,-7.904695917,-0.079046959
1/1/2008,1/31/2008,CEMIG PN ,CMIG4<XBSP>,-13.96923077,-0.139692308
1/1/2008,1/31/2008,AES TIETÊ PN ,GETI4<XBSP>,-10.37593985,-0.103759398
1/1/2008,1/31/2008,CCR ON ,CCRO3<XBSP>,3.090909091,0.030909091
1/1/2008,1/31/2008,ULTRAPAR ON ,UGPA3<XBSP>,,
1/1/2008,1/31/2008,MARCOPOLO PN ,POMO4<XBSP>,-11.80555556,-0.118055556
1/1/2008,1/31/2008,MRV ON ,MRVE3<XBSP>,-13.92904074,-0.139290407
1/1/2008,1/31/2008,BR MALLS PART. ON ,BRML3<XBSP>,-23.75,-0.2375
1/1/2008,1/31/2008,ARTERIS ON ,ARTR3<XBSP>,-15.518008,-0.15518008
1/1/2008,1/31/2008,VALE ON ,VALE3<XBSP>,-12.61170123,-0.126117012
1/1/2008,1/31/2008,RAIA DROGASIL ON ,RADL3<XBSP>,-11.14982578,-0.111498258
1/1/2008,1/31/2008,OI PN ,OIBR4<XBSP>,-3.287671233,-0.032876712
1/1/2008,1/31/2008,BR PROPERTIES ON ,BRPR3<XBSP>,,
1/1/2008,1/31/2008,SABESP ON ,SBSP3<XBSP>,-9.652321906,-0.096523219
1/1/2008,1/31/2008,KROTON UNIT ,KROT11<XBSP>,-25,-0.25
1/1/2008,1/31/2008,BRADESCO PN ,BBDC4<XBSP>,-16.21541183,-0.162154118
1/1/2008,1/31/2008,TOTVS ON ,TOTS3<XBSP>,-19.49152542,-0.194915254
1/1/2008,1/31/2008,KROTON ON ,COGN3<XBSP>,,
1/1/2008,1/31/2008,COELCE PNA ,COCE5<XBSP>,-10.69767442,-0.106976744
1/1/2008,1/31/2008,ANHANGUERA ON ,AEDU3<XBSP>,,
1/1/2008,1/31/2008,EVEN ON ,EVEN3<XBSP>,-26.68639053,-0.266863905
1/1/2008,1/31/2008,RANDON PART. PN ,RAPT4<XBSP>,-19.53623188,-0.195362319
1/1/2008,1/31/2008,ITAÚSA PN ,ITSA4<XBSP>,-13.78723404,-0.13787234
1/1/2008,1/31/2008,HYPERMARCAS ON ,HYPE3<XBSP>,,
1/1/2008,1/31/2008,SOUZA CRUZ ON ,CRUZ3<XBSP>,0.622406639,0.006224066
1/1/2008,1/31/2008,MINERVA ON ,BEEF3<XBSP>,-27.75250228,-0.277525023
1/1/2008,1/31/2008,TRACTEBEL ON ,EGIE3<XBSP>,-6.103286385,-0.061032864
1/1/2008,1/31/2008,BB SEGURIDADE ON ,BBSE3<XBSP>,,
1/1/2008,1/31/2008,SUZANO PAPEL PNA ,SUZB5<XBSP>,-7.586206897,-0.075862069
1/1/2008,1/31/2008,ALL ON ,ALLL3<XBSP>,-14.1347424,-0.141347424
1/1/2008,1/31/2008,ESTÁCIO PART. ON ,YDUQ3<XBSP>,,
1/1/2008,1/31/2008,KLABIN PN ,KLBN4<XBSP>,-7.866868381,-0.078668684
1/1/2008,1/31/2008,AMBEV ON ,ABEV3<XBSP>,-8,-0.08
1/1/2008,1/31/2008,LOCALIZA ON ,RENT3<XBSP>,-15.03440974,-0.150344097
1/1/2008,1/31/2008,TUPY ON ,TUPY3<XBSP>,-12.85801341,-0.128580134
1/1/2008,1/31/2008,VALID ON ,VLID3<XBSP>,4.8125,0.048125
1/1/2008,1/31/2008,EMBRAER ON ,EMBR3<XBSP>,-5.459057072,-0.054590571
1/1/2008,1/31/2008,FIBRIA ON ,FIBR3<XBSP>,,
1/1/2008,1/31/2008,ESTACIO PART. ON ,YDUQ3<XBSP>,,
1/1/2008,1/31/2008,KLABIN UNIT ,KLBN11<XBSP>,,
1/1/2008,1/31/2008,LOJAS AMERICANAS PN ,LAME4<XBSP>,-14.14790997,-0.1414791
1/1/2008,1/31/2008,M. DIAS BRANCO ON ,MDIA3<XBSP>,-23.60273422,-0.236027342
1/1/2008,1/31/2008,CPFL ENERGIA ON ,CPFE3<XBSP>,-10.12771013,-0.101277101
1/1/2008,1/31/2008,QUALICORP ON ,QUAL3<XBSP>,,
1/1/2008,1/31/2008,EQUATORIAL ON ,EQTL3<XBSP>,,
1/1/2008,1/31/2008,WEG ON ,WEGE3<XBSP>,-16.07142857,-0.160714286
1/1/2008,1/31/2008,ITAUSA PN ,ITSA4<XBSP>,-13.78723404,-0.13787234
1/1/2008,1/31/2008,SÃO MARTINHO ON ,SMTO3<XBSP>,35.64356436,0.356435644
1/1/2008,1/31/2008,TELEFÔNICA BRASIL PN ,VIVT4<XBSP>,9.180648663,0.091806487
1/1/2008,1/31/2008,RUMO LOG. ON ,RUMO3<XBSP>,,
1/1/2008,1/31/2008,TRANSMISSÃO PAULISTA PN ,TRPL4<XBSP>,14.33776477,0.143377648
1/1/2008,1/31/2008,ECORODOVIAS ON ,ECOR3<XBSP>,,
1/1/2008,1/31/2008,TAESA UNIT ,TAEE11<XBSP>,-7.741935484,-0.077419355
1/1/2008,1/31/2008,SUZANO PAPEL PNA ,SUZB3<XBSP>,,
1/1/2008,1/31/2008,B3 ON ,B3SA3<XBSP>,,
1/1/2008,1/31/2008,IOCHPE-MAXION ON ,MYPK3<XBSP>,-2.325581395,-0.023255814
1/1/2008,1/31/2008,AES TIETÊ UNIT ,AESB3<XBSP>,,
1/1/2008,1/31/2008,SER EDUCACIONAL ON ,SEER3<XBSP>,,
1/1/2008,1/31/2008,CVC BRASIL ON ,CVCB3<XBSP>,,
1/1/2008,1/31/2008,USIMINAS PNA ,USIM5<XBSP>,1.226993865,0.012269939
1/1/2008,1/31/2008,RUMO ON ,RAIL3<XBSP>,,
1/1/2008,1/31/2008,CARREFOUR BR ON ,CRFB3<XBSP>,,
1/1/2008,1/31/2008,VIA VAREJO UNIT ,VVAR11<XBSP>,,
1/1/2008,1/31/2008,TENDA ON ,TEND3<XBSP>,,
1/1/2008,1/31/2008,BRASKEM PNA ,BRKM5<XBSP>,-9.722222222,-0.097222222
1/1/2008,1/31/2008,ITAU UNIBANCO PN ,ITUB4<XBSP>,-13.0979599,-0.130979599
1/1/2008,1/31/2008,SMILES ON ,SMLS3<XBSP>,,
1/1/2008,1/31/2008,BRF S.A. ON ,BRFS3<XBSP>,-10.5232882,-0.105232882
1/1/2008,1/31/2008,BRASIL ON ,BBAS3<XBSP>,-3.782894737,-0.037828947
1/1/2008,1/31/2008,VIAVAREJO UNT ,VVAR11<XBSP>,,
1/1/2008,1/31/2008,SID NACIONAL ON ,CSNA3<XBSP>,4.695431472,0.046954315
1/1/2008,1/31/2008,MAGAZINE LUIZA ON ,MGLU3<XBSP>,,
1/1/2008,1/31/2008,SUZANO PAPEL ON ,SUZB3<XBSP>,,
1/1/2008,1/31/2008,CCR SA ON ,CCRO3<XBSP>,3.090909091,0.030909091
1/1/2008,1/31/2008,KLABIN S/A UNT ,KLBN11<XBSP>,,
1/1/2008,1/31/2008,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,,
1/1/2008,1/31/2008,RAIADROGASIL ON ,RADL3<XBSP>,-11.14982578,-0.111498258
1/1/2008,1/31/2008,P.ACUCAR - CBD PN ,PCAR4<XBSP>,-4.720023453,-0.047200235
1/1/2008,1/31/2008,NATURA ON ,NTCO3<XBSP>,0,0
1/1/2008,1/31/2008,BBSEGURIDADE ON ,BBSE3<XBSP>,,
1/1/2008,1/31/2008,CYRELA REALT ON ,CYRE3<XBSP>,-5.371900827,-0.053719008
1/1/2008,1/31/2008,JBS ON ,JBSS3<XBSP>,-18.5,-0.185
1/1/2008,1/31/2008,VIA VAREJO ON ,VIIA3<XBSP>,,
1/1/2008,1/31/2008,BR MALLS PART ON ,BRML3<XBSP>,-23.75,-0.2375
1/1/2008,1/31/2008,COGNA ON ,COGN3<XBSP>,,
1/1/2008,1/31/2008,HAPVIDA ON ,HAPV3<XBSP>,,
1/1/2008,1/31/2008,YDUQS PART ON ,YDUQ3<XBSP>,,
1/1/2008,1/31/2008,ENGIE BRASIL ON ,EGIE3<XBSP>,-6.103286385,-0.061032864
1/1/2008,1/31/2008,P.ACUCAR - CBD ON ,PCAR3<XBSP>,,
1/1/2008,1/31/2008,LOCAWEB ON ,LWSA3<XBSP>,,
1/1/2008,1/31/2008,GRUPO NATURA ON ,NTCO3<XBSP>,0,0
1/1/2008,1/31/2008,ENEVA ON ,ENEV3<XBSP>,-22.25461613,-0.222546161
1/1/2008,1/31/2008,MARFRIG ON ,MRFG3<XBSP>,-5.180327869,-0.051803279
1/1/2008,1/31/2008,BTGP BANCO UNT ,BPAC11<XBSP>,,
1/1/2008,1/31/2008,PETRO RIO ON ,PRIO3<XBSP>,,
1/1/2008,1/31/2008,SIMPAR ON ,SIMH3<XBSP>,,
1/1/2008,1/31/2008,KLABIN UNT ,KLBN11<XBSP>,,
1/1/2008,1/31/2008,VIA ON ,VIIA3<XBSP>,,
1/1/2008,1/31/2008,REDE DOR ON ,RDOR3<XBSP>,,
1/1/2008,1/31/2008,PETROBRAS BR ON ,VBBR3<XBSP>,,
1/1/2008,1/31/2008,ISHARES S&P 500 CI ,IVVB11<XBSP>,,
1/1/2008,1/31/2008,VIBRA ON ,VBBR3<XBSP>,,
1/1/2008,1/31/2008,TELEFÔNICA BRASIL ON ,VIVT3<XBSP>,-5.658216816,-0.056582168
1/1/2008,1/31/2008,PETZ ON ,PETZ3<XBSP>,,
1/1/2008,1/31/2008,MULTIPLAN ON ,MULT3<XBSP>,-9.863142992,-0.09863143
1/1/2008,1/31/2008,INTER BANCO UNIT ,BIDI11<XBSP>,,
1/1/2008,1/31/2008,ASSAÍ ON ,ASAI3<XBSP>,,
date_start,data_end,name,,,
2/1/2008,2/29/2008,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,9.868055948,0.098680559
2/1/2008,2/29/2008,PETROBRAS PN ,PETR4<XBSP>,1.305970149,0.013059701
2/1/2008,2/29/2008,COPEL PNB ,CPLE6<XBSP>,8.692216515,0.086922165
2/1/2008,2/29/2008,OGX PETRÓLEO ON ,OGXP3<XBSP>,,
2/1/2008,2/29/2008,REDECARD ON ,RDCD3<XBSP>,1.960784314,0.019607843
2/1/2008,2/29/2008,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,12.30769231,0.123076923
2/1/2008,2/29/2008,GERDAU PN ,GGBR4<XBSP>,22.63609138,0.226360914
2/1/2008,2/29/2008,CETIP ON ,CTIP3<XBSP>,,
2/1/2008,2/29/2008,ENERGIAS DO BRASIL ON ,ENBR3<XBSP>,11.4893617,0.114893617
2/1/2008,2/29/2008,CIELO ON ,CIEL3<XBSP>,,
2/1/2008,2/29/2008,TIM PART. ON ,TIMS3<XBSP>,8.84749709,0.088474971
2/1/2008,2/29/2008,VALE PNA ,VALE5<XBSP>,11.36922046,0.113692205
2/1/2008,2/29/2008,TELEFÔNICA BR PN ,VIVT4<XBSP>,-1.145662848,-0.011456628
2/1/2008,2/29/2008,LOJAS RENNER ON ,LREN3<XBSP>,21.63043478,0.216304348
2/1/2008,2/29/2008,BANCO DO BRASIL ON ,BBAS3<XBSP>,-3.16694027,-0.031669403
2/1/2008,2/29/2008,MULTIPLUS ON ,MPLU3<XBSP>,,
2/1/2008,2/29/2008,PDG REALTY ON ,PDGR3<XBSP>,13.01369863,0.130136986
2/1/2008,2/29/2008,BRF ON ,BRFS3<XBSP>,4.605597965,0.04605598
2/1/2008,2/29/2008,DASA ON ,DASA3<XBSP>,5.610561056,0.056105611
2/1/2008,2/29/2008,AMBEV PN ,AMBV4<XBSP>,13.03643725,0.130364372
2/1/2008,2/29/2008,IOCHPE MAXION ON ,MYPK3<XBSP>,-11.9047619,-0.119047619
2/1/2008,2/29/2008,COSAN ON ,CSAN3<XBSP>,5.129137868,0.051291379
2/1/2008,2/29/2008,BM&FBOVESPA ON ,B3SA3<XBSP>,,
2/1/2008,2/29/2008,PETROBRAS ON ,PETR3<XBSP>,1.348547718,0.013485477
2/1/2008,2/29/2008,CEMIG PN ,CMIG4<XBSP>,15.16452074,0.151645207
2/1/2008,2/29/2008,AES TIETÊ PN ,GETI4<XBSP>,7.382550336,0.073825503
2/1/2008,2/29/2008,CCR ON ,CCRO3<XBSP>,1.76366843,0.017636684
2/1/2008,2/29/2008,ULTRAPAR ON ,UGPA3<XBSP>,,
2/1/2008,2/29/2008,MARCOPOLO PN ,POMO4<XBSP>,10.70866142,0.107086614
2/1/2008,2/29/2008,MRV ON ,MRVE3<XBSP>,20.61068702,0.20610687
2/1/2008,2/29/2008,BR MALLS PART. ON ,BRML3<XBSP>,7.103825137,0.071038251
2/1/2008,2/29/2008,ARTERIS ON ,ARTR3<XBSP>,0.052631579,0.000526316
2/1/2008,2/29/2008,VALE ON ,VALE3<XBSP>,13.17769631,0.131776963
2/1/2008,2/29/2008,RAIA DROGASIL ON ,RADL3<XBSP>,-0.784313726,-0.007843137
2/1/2008,2/29/2008,OI PN ,OIBR4<XBSP>,6.402266289,0.064022663
2/1/2008,2/29/2008,BR PROPERTIES ON ,BRPR3<XBSP>,,
2/1/2008,2/29/2008,SABESP ON ,SBSP3<XBSP>,8.557964054,0.085579641
2/1/2008,2/29/2008,KROTON UNIT ,KROT11<XBSP>,21.42857143,0.214285714
2/1/2008,2/29/2008,BRADESCO PN ,BBDC4<XBSP>,13.03764413,0.130376441
2/1/2008,2/29/2008,TOTVS ON ,TOTS3<XBSP>,12.94736842,0.129473684
2/1/2008,2/29/2008,KROTON ON ,COGN3<XBSP>,,
2/1/2008,2/29/2008,COELCE PNA ,COCE5<XBSP>,20.83333333,0.208333333
2/1/2008,2/29/2008,ANHANGUERA ON ,AEDU3<XBSP>,,
2/1/2008,2/29/2008,EVEN ON ,EVEN3<XBSP>,6.456820016,0.0645682
2/1/2008,2/29/2008,RANDON PART. PN ,RAPT4<XBSP>,15.27377522,0.152737752
2/1/2008,2/29/2008,ITAÚSA PN ,ITSA4<XBSP>,8.89147084,0.088914708
2/1/2008,2/29/2008,HYPERMARCAS ON ,HYPE3<XBSP>,,
2/1/2008,2/29/2008,SOUZA CRUZ ON ,CRUZ3<XBSP>,1.505154639,0.015051546
2/1/2008,2/29/2008,MINERVA ON ,BEEF3<XBSP>,7.052896726,0.070528967
2/1/2008,2/29/2008,TRACTEBEL ON ,EGIE3<XBSP>,4.25,0.0425
2/1/2008,2/29/2008,BB SEGURIDADE ON ,BBSE3<XBSP>,,
2/1/2008,2/29/2008,SUZANO PAPEL PNA ,SUZB5<XBSP>,-1.305970149,-0.013059701
2/1/2008,2/29/2008,ALL ON ,ALLL3<XBSP>,7.692307692,0.076923077
2/1/2008,2/29/2008,ESTÁCIO PART. ON ,YDUQ3<XBSP>,,
2/1/2008,2/29/2008,KLABIN PN ,KLBN4<XBSP>,-6.075533662,-0.060755337
2/1/2008,2/29/2008,AMBEV ON ,ABEV3<XBSP>,11.30434783,0.113043478
2/1/2008,2/29/2008,LOCALIZA ON ,RENT3<XBSP>,23.98753894,0.239875389
2/1/2008,2/29/2008,TUPY ON ,TUPY3<XBSP>,23.56643357,0.235664336
2/1/2008,2/29/2008,VALID ON ,VLID3<XBSP>,3.935599285,0.039355993
2/1/2008,2/29/2008,EMBRAER ON ,EMBR3<XBSP>,-0.787401575,-0.007874016
2/1/2008,2/29/2008,FIBRIA ON ,FIBR3<XBSP>,,
2/1/2008,2/29/2008,ESTACIO PART. ON ,YDUQ3<XBSP>,,
2/1/2008,2/29/2008,KLABIN UNIT ,KLBN11<XBSP>,,
2/1/2008,2/29/2008,LOJAS AMERICANAS PN ,LAME4<XBSP>,15.35580524,0.153558052
2/1/2008,2/29/2008,M. DIAS BRANCO ON ,MDIA3<XBSP>,12.10526316,0.121052632
2/1/2008,2/29/2008,CPFL ENERGIA ON ,CPFE3<XBSP>,22.27362855,0.222736286
2/1/2008,2/29/2008,QUALICORP ON ,QUAL3<XBSP>,,
2/1/2008,2/29/2008,EQUATORIAL ON ,EQTL3<XBSP>,,
2/1/2008,2/29/2008,WEG ON ,WEGE3<XBSP>,8.179777959,0.08179778
2/1/2008,2/29/2008,ITAUSA PN ,ITSA4<XBSP>,8.89147084,0.088914708
2/1/2008,2/29/2008,SÃO MARTINHO ON ,SMTO3<XBSP>,4.01459854,0.040145985
2/1/2008,2/29/2008,TELEFÔNICA BRASIL PN ,VIVT4<XBSP>,-1.145662848,-0.011456628
2/1/2008,2/29/2008,RUMO LOG. ON ,RUMO3<XBSP>,,
2/1/2008,2/29/2008,TRANSMISSÃO PAULISTA PN ,TRPL4<XBSP>,-4.795158287,-0.047951583
2/1/2008,2/29/2008,ECORODOVIAS ON ,ECOR3<XBSP>,,
2/1/2008,2/29/2008,TAESA UNIT ,TAEE11<XBSP>,8.391608392,0.083916084
2/1/2008,2/29/2008,SUZANO PAPEL PNA ,SUZB3<XBSP>,,
2/1/2008,2/29/2008,B3 ON ,B3SA3<XBSP>,,
2/1/2008,2/29/2008,IOCHPE-MAXION ON ,MYPK3<XBSP>,-11.9047619,-0.119047619
2/1/2008,2/29/2008,AES TIETÊ UNIT ,AESB3<XBSP>,,
2/1/2008,2/29/2008,SER EDUCACIONAL ON ,SEER3<XBSP>,,
2/1/2008,2/29/2008,CVC BRASIL ON ,CVCB3<XBSP>,,
2/1/2008,2/29/2008,USIMINAS PNA ,USIM5<XBSP>,18.78787879,0.187878788
2/1/2008,2/29/2008,RUMO ON ,RAIL3<XBSP>,,
2/1/2008,2/29/2008,CARREFOUR BR ON ,CRFB3<XBSP>,,
2/1/2008,2/29/2008,VIA VAREJO UNIT ,VVAR11<XBSP>,,
2/1/2008,2/29/2008,TENDA ON ,TEND3<XBSP>,,
2/1/2008,2/29/2008,BRASKEM PNA ,BRKM5<XBSP>,10.30769231,0.103076923
2/1/2008,2/29/2008,ITAU UNIBANCO PN ,ITUB4<XBSP>,9.868055948,0.098680559
2/1/2008,2/29/2008,SMILES ON ,SMLS3<XBSP>,,
2/1/2008,2/29/2008,BRF S.A. ON ,BRFS3<XBSP>,4.605597965,0.04605598
2/1/2008,2/29/2008,BRASIL ON ,BBAS3<XBSP>,-3.16694027,-0.031669403
2/1/2008,2/29/2008,VIAVAREJO UNT ,VVAR11<XBSP>,,
2/1/2008,2/29/2008,SID NACIONAL ON ,CSNA3<XBSP>,14.72727273,0.147272727
2/1/2008,2/29/2008,MAGAZINE LUIZA ON ,MGLU3<XBSP>,,
2/1/2008,2/29/2008,SUZANO PAPEL ON ,SUZB3<XBSP>,,
2/1/2008,2/29/2008,CCR SA ON ,CCRO3<XBSP>,1.76366843,0.017636684
2/1/2008,2/29/2008,KLABIN S/A UNT ,KLBN11<XBSP>,,
2/1/2008,2/29/2008,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,,
2/1/2008,2/29/2008,RAIADROGASIL ON ,RADL3<XBSP>,-0.784313726,-0.007843137
2/1/2008,2/29/2008,P.ACUCAR - CBD PN ,PCAR4<XBSP>,12.30769231,0.123076923
2/1/2008,2/29/2008,NATURA ON ,NTCO3<XBSP>,1.470588235,0.014705882
2/1/2008,2/29/2008,BBSEGURIDADE ON ,BBSE3<XBSP>,,
2/1/2008,2/29/2008,CYRELA REALT ON ,CYRE3<XBSP>,17.90393013,0.179039301
2/1/2008,2/29/2008,JBS ON ,JBSS3<XBSP>,34.35582822,0.343558282
2/1/2008,2/29/2008,VIA VAREJO ON ,VIIA3<XBSP>,1.612903226,0.016129032
2/1/2008,2/29/2008,BR MALLS PART ON ,BRML3<XBSP>,7.103825137,0.071038251
2/1/2008,2/29/2008,COGNA ON ,COGN3<XBSP>,,
2/1/2008,2/29/2008,HAPVIDA ON ,HAPV3<XBSP>,,
2/1/2008,2/29/2008,YDUQS PART ON ,YDUQ3<XBSP>,,
2/1/2008,2/29/2008,ENGIE BRASIL ON ,EGIE3<XBSP>,4.25,0.0425
2/1/2008,2/29/2008,P.ACUCAR - CBD ON ,PCAR3<XBSP>,,
2/1/2008,2/29/2008,LOCAWEB ON ,LWSA3<XBSP>,,
2/1/2008,2/29/2008,GRUPO NATURA ON ,NTCO3<XBSP>,1.470588235,0.014705882
2/1/2008,2/29/2008,ENEVA ON ,ENEV3<XBSP>,27.25,0.2725
2/1/2008,2/29/2008,MARFRIG ON ,MRFG3<XBSP>,14.10788382,0.141078838
2/1/2008,2/29/2008,BTGP BANCO UNT ,BPAC11<XBSP>,,
2/1/2008,2/29/2008,PETRO RIO ON ,PRIO3<XBSP>,,
2/1/2008,2/29/2008,SIMPAR ON ,SIMH3<XBSP>,,
2/1/2008,2/29/2008,KLABIN UNT ,KLBN11<XBSP>,,
2/1/2008,2/29/2008,VIA ON ,VIIA3<XBSP>,1.612903226,0.016129032
2/1/2008,2/29/2008,REDE DOR ON ,RDOR3<XBSP>,,
2/1/2008,2/29/2008,PETROBRAS BR ON ,VBBR3<XBSP>,,
2/1/2008,2/29/2008,ISHARES S&P 500 CI ,IVVB11<XBSP>,,
2/1/2008,2/29/2008,VIBRA ON ,VBBR3<XBSP>,,
2/1/2008,2/29/2008,TELEFÔNICA BRASIL ON ,VIVT3<XBSP>,2.298850575,0.022988506
2/1/2008,2/29/2008,PETZ ON ,PETZ3<XBSP>,,
2/1/2008,2/29/2008,MULTIPLAN ON ,MULT3<XBSP>,6.753926702,0.067539267
2/1/2008,2/29/2008,INTER BANCO UNIT ,BIDI11<XBSP>,,
2/1/2008,2/29/2008,ASSAÍ ON ,ASAI3<XBSP>,,
date_start,data_end,name,,,
3/1/2008,3/31/2008,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,-6.053348361,-0.060533484
3/1/2008,3/31/2008,PETROBRAS PN ,PETR4<XBSP>,-9.158993247,-0.091589932
3/1/2008,3/31/2008,COPEL PNB ,CPLE6<XBSP>,4.289349328,0.042893493
3/1/2008,3/31/2008,OGX PETRÓLEO ON ,OGXP3<XBSP>,,
3/1/2008,3/31/2008,REDECARD ON ,RDCD3<XBSP>,12.26923077,0.122692308
3/1/2008,3/31/2008,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,-1.369863014,-0.01369863
3/1/2008,3/31/2008,GERDAU PN ,GGBR4<XBSP>,-2.099167572,-0.020991676
3/1/2008,3/31/2008,CETIP ON ,CTIP3<XBSP>,,
3/1/2008,3/31/2008,ENERGIAS DO BRASIL ON ,ENBR3<XBSP>,2.030279637,0.020302796
3/1/2008,3/31/2008,CIELO ON ,CIEL3<XBSP>,,
3/1/2008,3/31/2008,TIM PART. ON ,TIMS3<XBSP>,-22.35294118,-0.223529412
3/1/2008,3/31/2008,VALE PNA ,VALE5<XBSP>,1.865222623,0.018652226
3/1/2008,3/31/2008,TELEFÔNICA BR PN ,VIVT4<XBSP>,-6.409327378,-0.064093274
3/1/2008,3/31/2008,LOJAS RENNER ON ,LREN3<XBSP>,-1.400059577,-0.014000596
3/1/2008,3/31/2008,BANCO DO BRASIL ON ,BBAS3<XBSP>,-17.77325225,-0.177732523
3/1/2008,3/31/2008,MULTIPLUS ON ,MPLU3<XBSP>,,
3/1/2008,3/31/2008,PDG REALTY ON ,PDGR3<XBSP>,-16.76767677,-0.167676768
3/1/2008,3/31/2008,BRF ON ,BRFS3<XBSP>,-2.21357334,-0.022135733
3/1/2008,3/31/2008,DASA ON ,DASA3<XBSP>,9.823684743,0.098236847
3/1/2008,3/31/2008,AMBEV PN ,AMBV4<XBSP>,-5.444126075,-0.054441261
3/1/2008,3/31/2008,IOCHPE MAXION ON ,MYPK3<XBSP>,6.490145393,0.064901454
3/1/2008,3/31/2008,COSAN ON ,CSAN3<XBSP>,-10.03460208,-0.100346021
3/1/2008,3/31/2008,BM&FBOVESPA ON ,B3SA3<XBSP>,,
3/1/2008,3/31/2008,PETROBRAS ON ,PETR3<XBSP>,-8.219037871,-0.082190379
3/1/2008,3/31/2008,CEMIG PN ,CMIG4<XBSP>,-2.173913044,-0.02173913
3/1/2008,3/31/2008,AES TIETÊ PN ,GETI4<XBSP>,-8.75,-0.0875
3/1/2008,3/31/2008,CCR ON ,CCRO3<XBSP>,-8.574389931,-0.085743899
3/1/2008,3/31/2008,ULTRAPAR ON ,UGPA3<XBSP>,,
3/1/2008,3/31/2008,MARCOPOLO PN ,POMO4<XBSP>,-18.20768137,-0.182076814
3/1/2008,3/31/2008,MRV ON ,MRVE3<XBSP>,-21.01265823,-0.210126582
3/1/2008,3/31/2008,BR MALLS PART. ON ,BRML3<XBSP>,-20.20408163,-0.202040816
3/1/2008,3/31/2008,ARTERIS ON ,ARTR3<XBSP>,-1.104681747,-0.011046817
3/1/2008,3/31/2008,VALE ON ,VALE3<XBSP>,3.136720082,0.031367201
3/1/2008,3/31/2008,RAIA DROGASIL ON ,RADL3<XBSP>,3.824241443,0.038242414
3/1/2008,3/31/2008,OI PN ,OIBR4<XBSP>,7.042144364,0.070421444
3/1/2008,3/31/2008,BR PROPERTIES ON ,BRPR3<XBSP>,,
3/1/2008,3/31/2008,SABESP ON ,SBSP3<XBSP>,-3.955223881,-0.039552239
3/1/2008,3/31/2008,KROTON UNIT ,KROT11<XBSP>,-10.19607843,-0.101960784
3/1/2008,3/31/2008,BRADESCO PN ,BBDC4<XBSP>,-7.483950876,-0.074839509
3/1/2008,3/31/2008,TOTVS ON ,TOTS3<XBSP>,2.412843448,0.024128434
3/1/2008,3/31/2008,KROTON ON ,COGN3<XBSP>,,
3/1/2008,3/31/2008,COELCE PNA ,COCE5<XBSP>,4.310344828,0.043103448
3/1/2008,3/31/2008,ANHANGUERA ON ,AEDU3<XBSP>,,
3/1/2008,3/31/2008,EVEN ON ,EVEN3<XBSP>,-23.42683851,-0.234268385
3/1/2008,3/31/2008,RANDON PART. PN ,RAPT4<XBSP>,-17.5625,-0.175625
3/1/2008,3/31/2008,ITAÚSA PN ,ITSA4<XBSP>,-4.186046512,-0.041860465
3/1/2008,3/31/2008,HYPERMARCAS ON ,HYPE3<XBSP>,,
3/1/2008,3/31/2008,SOUZA CRUZ ON ,CRUZ3<XBSP>,-4.857987214,-0.048579872
3/1/2008,3/31/2008,MINERVA ON ,BEEF3<XBSP>,-8.823529412,-0.088235294
3/1/2008,3/31/2008,TRACTEBEL ON ,EGIE3<XBSP>,7.865707434,0.078657074
3/1/2008,3/31/2008,BB SEGURIDADE ON ,BBSE3<XBSP>,,
3/1/2008,3/31/2008,SUZANO PAPEL PNA ,SUZB5<XBSP>,0.151228734,0.001512287
3/1/2008,3/31/2008,ALL ON ,ALLL3<XBSP>,-14.28571429,-0.142857143
3/1/2008,3/31/2008,ESTÁCIO PART. ON ,YDUQ3<XBSP>,,
3/1/2008,3/31/2008,KLABIN PN ,KLBN4<XBSP>,3.924424763,0.039244248
